cohort,elapsed,success,count,length
4281232001,0.031035632,1,10,5022
4281232002,0.019325625,1,14,8494
4281232003,0.086666061,1,0,0
4281232004,0.084313196,1,0,0
4281232005,0.082358778,1,0,0
4284492001,0.014387237,1,0,0
4284492002,0.0171676,1,0,0
4284492003,0.015061973,1,0,0
4285717001,0.013904375,1,0,0
4285717002,0.015233883,1,0,0
4285717003,0.080115973,1,1,507
4285717004,0.017177815,1,0,0
4286201001,0.021380641,1,31,14420
4286201002,0.02661127,1,66,45166
4290976001,0.023698178,1,0,0
4290976002,0.012888106,1,0,0
4290976003,0.023505342,1,15,6268
4299535001,0.05498298,1,0,0
4299535002,0.050801158,1,0,0
4306655001,0.050614383,1,0,0
4306655002,0.071821552,1,0,0
4306655003,0.021271578,1,50,4129
4306655004,0.228886556,1,0,0
4311499001,0.061110884,1,103,42528
4311499002,0.067301406,1,171,103472
4318985001,0.069546697,1,161,67463
4318985002,0.073218651,1,273,168367
4322024001,0.073486886,1,21,7643
4322024002,0.054832786,1,29,15104
432585001,0.066833359,1,134,62360
432585002,0.073781659,1,237,151122
432595001,0.065111163,1,12,6070
432595002,0.056796148,1,15,9079
432791001,0.016971976,1,5,2273
432791002,0.01693746,1,8,4132
432791003,0.061006759,1,0,0
432867001,0.069585678,1,148,71639
432867002,0.103447224,1,741,609719
432870001,0.088374538,1,77,37112
432870002,0.06098597,1,141,91433
432870003,0.023579749,1,0,0
432870004,0.029828695,1,18,353
432881001,0.019090951,1,22,11632
432881002,0.019186569,1,39,25949
432893001,0.025658465,1,5,1540
432893002,0.019358692,1,5,1540
433595001,0.071503371,1,185,79988
433595002,0.084275651,1,384,255057
433736001,0.107613235,1,110,47808
433736002,0.064760298,1,199,128131
433736003,0.03584627,1,199,128843
434119001,0.023574374,1,9,4025
434119002,0.016989945,1,15,9559
434119003,0.019090234,1,9,4025
4344489001,0.015043322,1,0,0
4344489002,0.01283846,1,0,0
434557001,0.061683563,1,3,1115
434557002,0.067906855,1,4,1981
434557003,0.029531528,1,3,1115
434557004,0.084381202,1,0,0
434584001,0.014806843,1,2,1199
434584002,0.017247363,1,5,3932
434592001,0.061255436,1,22,8974
434592002,0.058771962,1,37,22439
434592003,0.059171332,1,25,10362
434610001,0.021418474,1,66,28163
434610002,0.023197877,1,103,60068
434821001,0.06151862,1,109,46580
434821002,0.067399526,1,167,97999
435224001,0.036411593,1,30,14885
435224002,0.025642294,1,57,37579
43530714001,0.017033823,1,0,0
43530714002,0.012923465,1,0,0
43530714003,0.019139077,1,12,48
435783001,0.058224171,1,72,31606
435783002,0.065097691,1,142,88795
435783003,0.103502178,1,29,15455
435783004,0.322471613,1,52,35376
436073001,0.061256094,1,102,46297
436073002,0.069507041,1,205,132041
436073003,0.155541029,1,0,0
436096001,0.019218517,1,47,19742
436096002,0.022480946,1,68,37299
436100001,0.017014735,1,0,0
436100002,0.01069293,1,0,0
436100003,0.012828121,1,0,0
436235001,0.014943909,1,7,3384
436235002,0.016894338,1,10,6263
436642001,0.014962758,1,1,361
436642002,0.014876265,1,1,361
436642003,0.021429003,1,0,0
436642004,0.017044297,1,2,735
436665001,0.061516504,1,97,41517
436665002,0.067178467,1,212,145151
436665003,0.161745233,1,0,0
436665004,0.310689647,1,0,0
436665005,0.216489846,1,0,0
436676001,0.015368078,1,13,6236
436676002,0.019188783,1,26,17784
