cohort,elapsed,success,count,length
312437002,1.482170789,1,40483,24355442
312437003,1.82826782,1,74198,413575
312939001,1.328777263,1,0,0
312939002,1.258077052,1,0,0
31317001,1.687014028,1,10765,3721342
31317002,1.508664047,1,19554,10547687
31317003,1.563003284,1,10765,3721342
313217001,1.633573423,1,19832,7129303
313217002,1.630997738,1,52185,33264161
313217003,2.844343988,1,12189,93579
313217004,6.565592318,1,15803,111438
313217005,3.163846955,1,46972,35695197
313217006,1.574197974,1,19832,7129303
313217007,13.196344888,1,36403,26752201
313223001,1.217159233,1,0,0
313223002,1.365310255,1,0,0
313459001,1.345643856,1,8927,3057916
313459002,1.399394546,1,15897,8438137
313800001,1.386872685,1,0,0
313800002,1.271654195,1,0,0
313800003,2.001581565,1,2118,3619
314381001,1.473956621,1,0,0
314381002,1.655037441,1,0,0
314381003,1.685804861,1,39,156
314381004,1.683583289,1,0,0
314383001,1.395627598,1,1275,421056
314383002,1.443543407,1,2177,1121033
314383003,1.455108735,1,159,91958
314383004,1.707273534,1,23,13814
316139001,1.581144412,1,19006,6854940
316139002,1.621932259,1,49726,31522961
316139003,2.953479537,1,14393,123060
316139004,3.156917274,1,27298,54596
316866001,1.540603608,1,8574,2930009
316866002,1.401734069,1,16287,8940362
316866003,1.490407878,1,37469,22324378
317009001,1.541128813,1,14092,4938370
317009002,1.594810931,1,28698,16454088
317009003,1.722139709,1,3466,24208
317009004,3.946938246,1,20738,12627107
317009005,3.5425499,1,44714,27965777
317009006,3.567761608,1,20738,12627107
317576001,1.459544756,1,18333,6649612
317576002,1.919017753,1,44818,27690217
318443001,1.62621575,1,18782,6869448
318443002,1.877378575,1,47753,29944875
318736001,1.333593278,1,7984,2752100
318736002,1.384315206,1,14983,8228526
318736003,1.52057021,1,7984,2752100
318800001,1.420878334,1,18687,6650988
318800002,1.781420422,1,40378,23679181
319041001,1.33768457,1,2471,833186
319041002,1.3118955,1,4247,2220050
319049001,1.366739596,1,10703,3639471
319049002,1.631718209,1,18847,9966283
319049003,1.428018513,1,10703,3639471
31967001,1.535329541,1,12002,4186323
31967002,1.749991808,1,23301,13014384
31967003,1.540582875,1,32434,48782
320749001,1.398679319,1,409,134613
320749002,1.283968818,1,703,360651
321042001,1.755997543,1,2384,814998
321042002,1.356231364,1,3906,1972728
321052001,1.384702363,1,9363,3231616
321052002,1.575939896,1,17322,9491829
321318001,1.593518952,1,7632,2638722
321318002,1.622369352,1,14682,8135405
321318003,1.506836119,1,51727,33097815
321318004,2.660612028,1,1322,8146
321588001,1.574612928,1,12399,4572406
321588002,2.198904883,1,71886,54319355
321588003,1.529052489,1,71943,54392875
36712702001,1.202481228,1,0,0
36712702002,1.198757968,1,0,0
372328001,1.438880534,1,2652,872214
372328002,1.578221461,1,4782,2542713
37311061001,1.314797277,1,0,0
37311061002,1.428552844,1,0,0
37311061003,2.108769644,1,0,0
37311061004,1.715228021,1,0,0
37311061005,0.902205746,1,0,0
373503001,1.336965737,1,6598,2236345
373503002,1.507995578,1,12177,6591741
373503003,2.495979024,1,806,6477
374021001,1.463105781,1,4,968
374021002,1.308467027,1,7,3455
374021003,2.656367659,1,9,92
374021004,1.50179104,1,0,0
374021005,1.309623732,1,13,121
374028001,1.683961408,1,11939,4086011
374028002,1.574092465,1,23060,12807017
374366001,1.732138676,1,6206,2073115
374366002,1.542716752,1,11065,5818407
374377001,1.405705355,1,8517,2943477
374377002,1.726943914,1,15737,8590478
374919001,1.260470286,1,0,0
374919002,1.455905901,1,0,0
374919003,1.320999707,1,0,0
374919004,2.215645863,1,0,0
374954001,1.493511213,1,561,183053
374954002,1.345477578,1,932,468897
374954003,2.148493815,1,20,11209
375806001,1.33699367,1,7378,2503437
375806002,1.450670362,1,13237,7071412
376713001,1.301105127,1,6,2012
376713002,1.473195162,1,10,4106
376713003,2.674616323,1,65,825
376713004,1.283526671,1,2021,21572
377091001,1.687017352,1,11059,3875438
377091002,1.624012812,1,22029,12525520
377091003,1.764042871,1,2394,1354577
378143001,1.471799854,1,146,49077
378143002,1.359382648,1,251,128010
378253001,1.555766836,1,866,296422
378253002,1.423763824,1,1477,774814
378253003,1.205353596,1,1514,1575
378414001,1.640061164,1,4788,1574815
378414002,1.37434156,1,8500,4476388
378416001,1.467561082,1,17046,5985809
378416002,1.5457231,1,37574,22233269
378419001,1.596670689,1,9022,3115817
378419002,1.885370088,1,17020,9421748
378419003,9.433843213,1,4943,3402086
380378001,1.345352409,1,7204,2479240
380378002,1.54748327,1,13457,7395284
380378003,1.766609197,1,7550,2609826
380378004,2.22189886,1,147,56326
380378005,1.600038377,1,10999,3851418
380378006,1.055479877,1,0,0
380378007,1.77822364,1,1520,840052
380378008,1.976733275,1,9079,6226328
380378009,6.793151861,1,4377,2905145
380378010,1.717545827,1,1296,747047
381009001,1.304864545,1,0,0
381009002,1.341999303,1,0,0
381114001,1.537734941,1,17,5793
381114002,2.000467451,1,32,17324
381270001,1.182553158,1,0,0
381270002,1.28702009,1,0,0
381316001,1.544816027,1,0,0
381316002,1.275100619,1,0,0
381316003,2.71998336,1,2466,27146
381591001,1.431757266,1,18174,6480512
381591002,1.574635674,1,39727,23420989
4000634001,1.446979982,1,1370,468995
4000634002,1.542943827,1,2410,1275149
4002359001,1.286352063,1,0,0
4002359002,1.23302784,1,0,0
4013643001,1.643040647,1,2030,686157
4013643002,1.325476246,1,3327,1697693
4024659001,1.472390434,1,0,0
4024659002,1.276114257,1,0,0
4024659003,1.348286723,1,42,1305
4028363001,1.738848771,1,2606,863951
4028363002,1.574502678,1,4610,2425728
4028363003,1.642181184,1,2606,863951
4028363004,1.867572249,1,27,96
4028363005,3.620581756,1,4137,6752
4030518001,1.743258279,1,19295,6842570
4030518002,1.723578358,1,46346,28510285
4038838001,1.65571892,1,3386,1168901
4038838002,1.488825598,1,6125,3310689
4046338001,1.25262219,1,0,0
4046338002,1.241782164,1,0,0
40479589001,1.545415576,1,452,158813
40479589002,1.573524551,1,800,429522
40479589003,1.594467133,1,51,26864
40481901001,1.320669944,1,240,79726
40481901002,1.334727023,1,392,193989
40481902001,1.299753444,1,2642,923212
40481902002,1.43272512,1,4832,2635357
40490918001,1.320978285,1,147,43620
40490918002,1.664302672,1,265,132268
4058821001,1.214447508,1,0,0
